,name,t0,t1,armor,artist,attack,cardClass,classes,collectible,collectionText,cost,dbfId,durability,elite,entourage,faction,flavor,health,hideStats,howToEarn,howToEarnGolden,id,mechanics,multiClassGroup,overload,playRequirements,playerClass,race,rarity,referencedTags,set,spellDamage,targetingArrowText,text,type,card_class_num,cardwin,w,winrates
877,Mad Scientist,-29.9254932404,-26.5086803436,,James Ryman,2.0,NEUTRAL,,1.0,,2.0,1783.0,,,,,"His mother wanted him to be a mage or a warlock, but noooooooo, he had to go and be a scientist like his father.",2.0,,"Unlocked in The Construct Quarter, in the Naxxramas adventure.","Crafting unlocked in The Construct Quarter, in the Naxxramas adventure.",FP1_004,[DEATHRATTLE],,,,NEUTRAL,,COMMON,[SECRET],NAXX,,,<b>Deathrattle:</b> Put a <b>Secret</b> from your deck into the battlefield.,MINION,0,2258.0,3889,0.580611982515
878,Madam Goya,44.6210784912,3.73381352425,,Jakub Kasper,4.0,NEUTRAL,,1.0,,6.0,41841.0,,1.0,,,"She has set up her Black Market here in Gadgetzan for one purpose, to make a KILLING when Beanie Babies make their inevitable comeback.",3.0,,,,CFM_672,[BATTLECRY],,,"{u'REQ_FRIENDLY_TARGET': 0, u'REQ_MINION_TARGET': 0, u'REQ_TARGET_IF_AVAILABLE': 0}",NEUTRAL,,LEGENDARY,,GANGS,,,<b>Battlecry:</b> Choose a friendly minion. Swap it with a minion in your deck.,MINION,0,112.0,200,0.56
879,Madder Bomber,-4.11574220657,6.70892763138,,Alex Horley Orlandelli,5.0,NEUTRAL,,1.0,,5.0,2058.0,,,,,"Dang, Bomber, calm down.",4.0,,,,GVG_090,[BATTLECRY],,,,NEUTRAL,,RARE,,GVG,,,<b>Battlecry:</b> Deal 6 damage randomly split between all other characters.,MINION,0,1.0,8,0.125
880,Maelstrom Portal,46.2984161377,-2.22392964363,,Daria Tuzova,,SHAMAN,,1.0,,2.0,39712.0,,,,,"They bill this as a popular resort attraction, but they try and get your money up front.",,,"Unlocked in the Parlor, in One Night in Karazhan.","Crafting unlocked in the Parlor, in One Night in Karazhan.",KAR_073,,,,,SHAMAN,,RARE,,KARA,,,"Deal $1 damage to all enemy minions. Summon a random
1-Cost minion.",SPELL,6,20024.0,38763,0.516575084488
881,Maexxna,-6.47554826736,4.35893392563,,Howard Lyon,2.0,NEUTRAL,,1.0,,6.0,1791.0,,1.0,,,"Maexxna gets super mad when people introduce her as ""Maxina"" or ""Maxxy"".",8.0,,"Unlocked in The Arachnid Quarter, in the Naxxramas adventure.","Crafting unlocked in The Arachnid Quarter, in the Naxxramas adventure.",FP1_010,[POISONOUS],,,,NEUTRAL,BEAST,LEGENDARY,,NAXX,,,<b>Poisonous</b>,MINION,0,15.0,41,0.365853658537
882,Magma Rager,10.1555738449,-0.333771854639,,Matt Gaser,5.0,NEUTRAL,,1.0,,3.0,1653.0,,,,,"He likes to think he is powerful, but pretty much anyone can solo Molten Core now.",1.0,,,Unlocked at Shaman Level 51.,CS2_118,,,,,NEUTRAL,ELEMENTAL,FREE,,CORE,,,,MINION,0,13.0,37,0.351351351351
883,Magnataur Alpha,15.5709838867,28.5892887115,,Alex Horley Orlandelli,5.0,WARRIOR,,1.0,,4.0,2753.0,,,,,Playing him also gets you into the Magnataur Beta.,3.0,,,,AT_067,,,,,WARRIOR,,EPIC,,TGT,,,"Also damages the minions next to whomever
he attacks.",MINION,7,31.0,71,0.43661971831
884,Magni Bronzebeard,5.64631748199,2.71457576752,,,,WARRIOR,,1.0,,,2828.0,,,,,,30.0,,,,HERO_01a,,,,,WARRIOR,,EPIC,,HERO_SKINS,,,,HERO,7,1.0,2,0.5
885,Maiden of the Lake,-5.66370439529,-2.86984539032,,Froilan Gardner,2.0,NEUTRAL,,1.0,,4.0,2488.0,,,,,Not a good basis for a system of government.,6.0,,,,AT_085,[AURA],,,,NEUTRAL,,COMMON,,TGT,,,Your Hero Power costs (1).,MINION,0,11.0,37,0.297297297297
886,Maiev Shadowsong,9.36895942688,5.36697816849,,,,ROGUE,,1.0,,,40195.0,,,,,,30.0,,,,HERO_03a,,,,,ROGUE,,EPIC,,HERO_SKINS,,,,HERO,8,0.0,3,0.0
887,Majordomo Executus,-18.5651226044,19.567949295,,Alex Horley Orlandelli,9.0,NEUTRAL,,1.0,,9.0,2281.0,,1.0,,,"You thought Executus turned you into Ragnaros, but really Ragnaros was in you the whole time.",7.0,,"Unlocked in Molten Core, in the Blackrock Mountain adventure.","Crafting unlocked in Molten Core, in the Blackrock Mountain adventure.",BRM_027,[DEATHRATTLE],,,,NEUTRAL,,LEGENDARY,,BRM,,,"<b>Deathrattle:</b> Replace your hero with Ragnaros, the Firelord.",MINION,0,21.0,56,0.375
888,Mal'Ganis,-42.0127601624,-5.84638690948,,Wayne Reynolds,9.0,WARLOCK,,1.0,,9.0,1986.0,,1.0,,,"Mal'Ganis doesn't like being betrayed, so if you discard him, watch out.",7.0,,,,GVG_021,[AURA],,,,WARLOCK,DEMON,LEGENDARY,[IMMUNE],GVG,,,"Your other Demons have +2/+2.
Your hero is <b>Immune</b>.",MINION,3,143.0,206,0.694174757282
889,Malchezaar's Imp,-42.5440597534,-11.169175148,,Peter Stapleton,1.0,WARLOCK,,1.0,,1.0,39740.0,,,,,"Malchezaar used to have an imp named Dobby working for him, but there was a tragic accident.",3.0,,"Unlocked in the Spire, in One Night in Karazhan.","Crafting unlocked in the Spire, in One Night in Karazhan.",KAR_089,,,,,WARLOCK,DEMON,COMMON,,KARA,,,"Whenever you discard a card, draw a card.",MINION,3,3216.0,6273,0.512673362028
890,Malfurion Stormrage,-8.03643131256,-7.82072687149,,,,DRUID,,1.0,,,274.0,,,,,,30.0,,,,HERO_06,,,,,DRUID,,FREE,,CORE,,,,HERO,5,22.0,47,0.468085106383
891,Malfurion the Pestilent,-1.49249708652,-42.7296218872,5.0,Alex Horley Orlandelli,,DRUID,,1.0,,7.0,43417.0,,1.0,,,"""Cenarius once taught me about the precarious balance between life and death. I have come to understand: there IS no balance. Death always wins.""",30.0,,,,ICC_832,[CHOOSE_ONE],,,,DRUID,,LEGENDARY,"[POISONOUS, TAUNT]",ICECROWN,,,"[x]<b>Choose One -</b>
Summon 2 <b>Poisonous</b>
Spiders; or 2 Scarabs
with <b>Taunt</b>.",HERO,5,1912.0,3299,0.579569566535
892,Malkorok,6.10824012756,32.143497467,,E. Guiton & Nutchapol,6.0,WARRIOR,,1.0,,7.0,38739.0,,1.0,,,Garrosh's best buddy. It's true. Look it up.,5.0,,,,OG_220,[BATTLECRY],,,,WARRIOR,,LEGENDARY,,OG,,,<b>Battlecry:</b> Equip a random weapon.,MINION,7,813.0,1537,0.52895250488
893,Malorne,-8.78252887726,-16.1624412537,,Oliver Chipping,9.0,DRUID,,1.0,,7.0,2003.0,,1.0,,,"When Malorne isn't mauling hordes of demons, he enjoys attending parties, though he prefers to go stag.",7.0,,,,GVG_035,[DEATHRATTLE],,,,DRUID,BEAST,LEGENDARY,,GVG,,,<b>Deathrattle:</b> Shuffle this minion into your deck.,MINION,5,28.0,46,0.608695652174
894,Malygos,5.51123285294,-29.1224346161,,Michael Komarck,4.0,NEUTRAL,,1.0,,9.0,436.0,,1.0,,,Malygos hates it when mortals use magic.  He gets so mad!,12.0,,,,EX1_563,[SPELLPOWER],,,,NEUTRAL,DRAGON,LEGENDARY,,EXPERT1,5.0,,<b>Spell Damage +5</b>,MINION,0,2652.0,3816,0.694968553459
895,Mana Addict,1.65386116505,-11.1442718506,,Hideaki Takamura,1.0,NEUTRAL,,1.0,,2.0,12.0,,,,ALLIANCE,"She’s trying to kick the habit, but still takes some mana whenever she has a stressful day.",3.0,,,,EX1_055,,,,,NEUTRAL,,RARE,,EXPERT1,,,"Whenever you cast a spell, gain +2 Attack this turn.",MINION,0,47.0,130,0.361538461538
896,Mana Bind,-7.67611789703,56.7421340942,,Izzy Hoover,,MAGE,,1.0,,3.0,41158.0,,,,,Nice spell.  YOINK!,,,,,UNG_024,[SECRET],,,,MAGE,,RARE,,UNGORO,,,"<b>Secret:</b> When your opponent casts a spell, add a copy to your hand that costs (0).",SPELL,9,919.0,1882,0.488310308183
897,Mana Geode,-31.0338191986,22.054681778,,A.J. Nazzaro,2.0,PRIEST,,1.0,,2.0,40381.0,,,,,"Gadgetzan, where even the pet rocks have pet rocks.",3.0,,,,CFM_606,,,,,PRIEST,ELEMENTAL,EPIC,,GANGS,,,"Whenever this minion is healed, summon a 2/2 Crystal.",MINION,4,343.0,681,0.503671071953
898,Mana Gorged,2.6548140049,0.440732330084,,,,MAGE,,,,,620.0,,,,,,,,,,NEW1_012o,,,,,MAGE,,,,EXPERT1,,,Increased attack.,ENCHANTMENT,9,5.0,8,0.625
899,Mana Tide Totem,47.3930778503,-2.34217500687,,Scott Altmann,0.0,SHAMAN,,1.0,,3.0,513.0,,,,,"It is said that some shaman can say ""Floatin' totem"" 10 times, fast.",3.0,,,,EX1_575,,,,,SHAMAN,TOTEM,RARE,,EXPERT1,,,"At the end of your turn, draw a card.",MINION,6,11320.0,21401,0.528947245456
900,Mana Treant,-4.36885404587,-23.0993938446,,Matt Gaser,2.0,DRUID,,,,2.0,41432.0,,,,,,2.0,,,,UNG_111t1,[DEATHRATTLE],,,,DRUID,,,,UNGORO,,,<b>Deathrattle:</b> Gain an empty Mana Crystal.,MINION,5,23.0,85,0.270588235294
901,Mana Wraith,0.777475059032,-9.48468208313,,Luca Zontini,2.0,NEUTRAL,,1.0,,2.0,715.0,,,,,"They come out at night to eat leftover mana crystals. ""Mmmmmm,"" they say.",2.0,,,,EX1_616,[AURA],,,,NEUTRAL,,RARE,,EXPERT1,,,ALL minions cost (1) more.,MINION,0,41.0,91,0.450549450549
902,Mana Wyrm,-15.525015831,56.0840682983,,Blizzard Cinematics,1.0,MAGE,,1.0,,1.0,405.0,,,,,"These wyrms feed on arcane energies, and while they are generally considered a nuisance rather than a real threat, you really shouldn't leave them alone with a bucket of mana.",3.0,,,,NEW1_012,,,,,MAGE,,COMMON,,EXPERT1,,,"Whenever you cast a spell, gain +1 Attack.",MINION,9,15599.0,29274,0.532861925258
903,Manic Soulcaster,-11.591383934,51.5230102539,,J. Ejsing & E. Amundsen,3.0,MAGE,,1.0,,3.0,40935.0,,,,,"When casting a tournament, you really have to put your soul into it!",4.0,,,,CFM_660,[BATTLECRY],,,"{u'REQ_FRIENDLY_TARGET': 0, u'REQ_MINION_TARGET': 0, u'REQ_TARGET_IF_AVAILABLE': 0}",MAGE,,EPIC,,GANGS,,,<b>Battlecry:</b> Choose a friendly minion. Shuffle a copy into your deck.,MINION,9,740.0,1278,0.579029733959
904,Many Imps!,3.62892985344,-2.67252326012,,Andrew Hou,,NEUTRAL,,,,2.0,39646.0,,,,,,,,,,KARA_09_03,,,,,NEUTRAL,,,,KARA,,,Summon 2 Icky Imps.,SPELL,0,1.0,1,1.0
905,Map to the Golden Monkey,-5.60549354553,28.0088005066,,Milivoj Ceran,,NEUTRAL,,,,2.0,2992.0,,,,,,,,,,LOE_019t,,,,,NEUTRAL,,,,LOE,,,Shuffle the Golden Monkey into your deck. Draw a card.,SPELL,0,853.0,1652,0.516343825666
906,Mark of Nature,4.48582172394,-34.3658714294,,Clint Langley,,DRUID,,1.0,,3.0,151.0,,,,,"Druids call it the ""Mark of Nature.""  Everyone else calls it ""needing a bath.""",,,,,EX1_155,[CHOOSE_ONE],,,"{u'REQ_MINION_TARGET': 0, u'REQ_TARGET_TO_PLAY': 0}",DRUID,,COMMON,[TAUNT],EXPERT1,,,<b>Choose One -</b> Give a minion +4 Attack; or +4 Health and <b>Taunt</b>.,SPELL,5,319.0,683,0.467057101025
907,Mark of Y'Shaarj,-3.3278028965,-33.6077423096,,Efrem Palacios,,DRUID,,1.0,,2.0,38337.0,,,,,"Y'Shaarj had three sons: Mark, Theodore, and Chris.",,,,,OG_048,,,,"{u'REQ_MINION_TARGET': 0, u'REQ_TARGET_TO_PLAY': 0}",DRUID,,COMMON,,OG,,,"Give a minion +2/+2.
If it's a Beast, draw
a card.",SPELL,5,5659.0,10748,0.526516561221
908,Mark of the Lotus,-3.75590324402,-35.1271705627,,Wayne Reynolds,,DRUID,,1.0,,1.0,40397.0,,,,,The mark of the Lotus is a little flower drawn in permanent marker on the ankle.,,,,,CFM_614,,,,,DRUID,,COMMON,,GANGS,,,Give your minions +1/+1.,SPELL,5,6959.0,11972,0.581272970264
909,Mark of the Wild,-0.238482728601,-33.4615249634,,Brad Vancata,,DRUID,,1.0,,2.0,213.0,,,,,Not to be confused with Jim of the Wild.,,,Unlocked at Level 1.,Unlocked at Level 28.,CS2_009,,,,"{u'REQ_MINION_TARGET': 0, u'REQ_TARGET_TO_PLAY': 0}",DRUID,,FREE,[TAUNT],CORE,,,"Give a minion <b>Taunt</b> and +2/+2.<i>
(+2 Attack/+2 Health)</i>",SPELL,5,1168.0,2429,0.480856319473
910,Mass Dispel,-32.9535064697,24.6016197205,,Sean O'Daniels,,PRIEST,,1.0,,4.0,1366.0,,,,,"It dispels buffs, powers, hopes, and dreams.",,,,,EX1_626,[SILENCE],,,,PRIEST,,RARE,,EXPERT1,,,<b>Silence</b> all enemy minions. Draw a card.,SPELL,4,968.0,1902,0.508937960042
911,Massive,5.62428092957,-0.523871541023,,Konstantin Turovec,,NEUTRAL,,,,0.0,41061.0,,,,,,,,,,UNG_999t6,,,,"{u'REQ_MINION_TARGET': 0, u'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,,UNGORO,,,<b>Taunt</b>,SPELL,0,1.0,1,1.0
912,Master Jouster,4.18510532379,-37.4736099243,,Penny Arcade,5.0,NEUTRAL,,1.0,,6.0,2507.0,,,,,Needs just a few more ratings points to become Grandmaster Jouster.,6.0,,,,AT_112,[BATTLECRY],,,,NEUTRAL,,RARE,"[DIVINE_SHIELD, TAUNT]",TGT,,,"<b>Battlecry:</b> Reveal a minion in each deck. If yours costs more, gain <b>Taunt</b> and <b>Divine Shield</b>.",MINION,0,137.0,283,0.484098939929
913,Master Swordsmith,-24.0925102234,5.10713100433,,E.M. Gist,1.0,NEUTRAL,,1.0,,2.0,351.0,,,,,"He's currently trying to craft a ""flail-axe"", but all the other swordsmiths say it can't be done.",3.0,,,,NEW1_037,,,,,NEUTRAL,,RARE,,EXPERT1,,,"At the end of your turn, give another random friendly minion +1 Attack.",MINION,0,34.0,96,0.354166666667
914,Master of Ceremonies,-6.42784786224,1.77743375301,,Jesper Ejsing,4.0,NEUTRAL,,1.0,,3.0,2493.0,,,,,"Goes by ""MC ElfyElf"".",2.0,,,,AT_117,[BATTLECRY],,,,NEUTRAL,,EPIC,,TGT,,,"<b>Battlecry:</b> If you have a minion with <b>Spell Damage</b>, gain +2/+2.",MINION,0,9.0,22,0.409090909091
915,Master of Disguise,25.8073062897,21.3625297546,,Ron Spencer,4.0,ROGUE,,1.0,,4.0,887.0,,,,,"She's actually a male tauren.  People don't call him ""Master of Disguise"" for nothing.",4.0,,,,NEW1_014,[BATTLECRY],,,"{u'REQ_NONSELF_TARGET': 0, u'REQ_FRIENDLY_TARGET': 0, u'REQ_MINION_TARGET': 0, u'REQ_TARGET_IF_AVAILABLE': 0}",ROGUE,,RARE,[STEALTH],EXPERT1,,Give <b>Stealth</b>.,<b>Battlecry:</b> Give a friendly minion <b>Stealth</b> until your next turn.,MINION,8,78.0,134,0.582089552239
916,Master of Evolution,41.9667396545,4.31140470505,,Dan Scott,4.0,SHAMAN,,1.0,,4.0,39008.0,,,,,"Will be really useful in the new ""Hearthémon"" game.",5.0,,,,OG_328,[BATTLECRY],,,"{u'REQ_FRIENDLY_TARGET': 0, u'REQ_MINION_TARGET': 0, u'REQ_TARGET_IF_AVAILABLE': 0}",SHAMAN,,RARE,,OG,,,<b>Battlecry:</b> Transform a friendly minion into a random one that costs (1) more.,MINION,6,709.0,1375,0.515636363636
917,Master's Presence,3.86285853386,5.60974836349,,,,HUNTER,,,,,722.0,,,,,,,,,,DS1_070o,,,,,HUNTER,,,,CORE,,,+2/+2 and <b>Taunt</b>.,ENCHANTMENT,2,1.0,1,1.0
918,Mastiff,-1.16535592079,-13.7673969269,,Zoltan Boros,1.0,HUNTER,,,,1.0,39004.0,,,,,,1.0,,,,OG_061t,,,,,HUNTER,BEAST,,,OG,,,,MINION,2,7.0,11,0.636363636364
919,Mayor Noggenfogger,-3.9725022316,19.1790370941,,Tooth,5.0,NEUTRAL,,1.0,,9.0,40955.0,,1.0,,,"This flavor text was randomly generated.  If it happens to form words and make sense, that is purely by chance.",4.0,,,,CFM_670,,,,,NEUTRAL,,LEGENDARY,,GANGS,,,All targets are chosen randomly.,MINION,0,16.0,48,0.333333333333
920,Meanstreet Marshal,28.9725799561,-30.3420448303,,Richie Marella,1.0,PALADIN,,1.0,,1.0,40577.0,,,,,"Remember, submit your bribes directly to the Marshal - it's the law!",2.0,,,,CFM_759,[DEATHRATTLE],,,,PALADIN,,EPIC,,GANGS,,,"<b>Deathrattle:</b> If this minion has 2 or more Attack, draw a card.",MINION,1,304.0,698,0.43553008596
921,Meat Wagon,-33.5084609985,-23.2921352386,,Rafael Zanchetin,1.0,NEUTRAL,,1.0,,4.0,43051.0,,,,,"Necromancers call it ""Meals on Wheels.""",4.0,,,,ICC_812,[DEATHRATTLE],,,,NEUTRAL,MECHANICAL,EPIC,,ICECROWN,,,"[x]<b>Deathrattle:</b> Summon a
minion from your deck
with less Attack than
this minion.",MINION,0,146.0,276,0.528985507246
922,Mech-Bear-Cat,-2.64584779739,-17.5149593353,,Trent Kaniuga,7.0,DRUID,,1.0,,6.0,2002.0,,,"[PART_007, PART_006, PART_005, PART_001, PART_003, PART_002, PART_004]",,Crushes buildings with his BEAR hands.,6.0,,,,GVG_034,,,,,DRUID,MECHANICAL,RARE,,GVG,,,"Whenever this minion takes damage, add a <b>Spare Part</b> card to your hand.",MINION,5,3.0,10,0.3
923,Mechanical Parrot,4.35432481766,-4.52982807159,,,3.0,NEUTRAL,,,,1.0,25275.0,,,,,,6.0,,,,LOEA07_25,,,,,NEUTRAL,MECHANICAL,,,LOE,,,,MINION,0,0.0,2,0.0
924,Mechanical Yeti,-13.1557636261,8.91028308868,,Chris Seaman,4.0,NEUTRAL,,1.0,,4.0,2046.0,,,"[PART_007, PART_006, PART_005, PART_001, PART_003, PART_002, PART_004]",,The yetis of Chillwind Point are a source of both inspiration and savage beatings.,5.0,,,,GVG_078,[DEATHRATTLE],,,,NEUTRAL,MECHANICAL,COMMON,,GVG,,,<b>Deathrattle:</b> Give each player a <b>Spare Part.</b>,MINION,0,104.0,218,0.477064220183
925,Mechwarper,-14.7430810928,9.64542484283,,Phil Saunders,2.0,NEUTRAL,,1.0,,2.0,1940.0,,,,,Mechs that summon mechs? What's next? Donuts that summon donuts? Mmmmm.,3.0,,,,GVG_006,[AURA],,,,NEUTRAL,MECHANICAL,COMMON,,GVG,,,Your Mechs cost (1) less.,MINION,0,196.0,408,0.480392156863
926,Medivh's Valet,-10.745598793,59.4265327454,,Sean McNally,2.0,MAGE,,1.0,,2.0,39767.0,,,,,"""Magus Medivh sir, I've brought the flaming balloons, as you requested.""",3.0,,"Unlocked in the Spire, in One Night in Karazhan.","Crafting unlocked in the Spire, in One Night in Karazhan.",KAR_092,[BATTLECRY],,,{u'REQ_TARGET_IF_AVAILABLE_AND_MINIMUM_FRIENDLY_SECRETS': 1},MAGE,,COMMON,[SECRET],KARA,,,"<b>Battlecry:</b> If you control a <b>Secret</b>, deal 3 damage.",MINION,9,10552.0,19339,0.545633176483
927,Megafin,39.602016449,-21.6626548767,,Steve Prescott,8.0,SHAMAN,,,,5.0,41498.0,,1.0,,,,8.0,,,,UNG_942t,[BATTLECRY],,,,SHAMAN,MURLOC,LEGENDARY,,UNGORO,,,<b>Battlecry:</b> Fill your hand with random Murlocs.,MINION,6,143.0,261,0.547892720307
928,Mekgineer Thermaplugg,7.13117742538,7.29308414459,,Trent Kaniuga,9.0,NEUTRAL,,1.0,,9.0,2084.0,,1.0,,,"He was obsessed with explosives until he discovered knitting. Now he yells, “SWEATERS! MORE SWEATERS!”",7.0,,,,GVG_116,,,,,NEUTRAL,MECHANICAL,LEGENDARY,,GVG,,,"Whenever an enemy minion dies, summon a Leper Gnome.",MINION,0,6.0,16,0.375
929,Menagerie Magician,3.83132624626,-22.6350765228,,Garrett Hanna,4.0,NEUTRAL,,1.0,,5.0,39269.0,,,,,"Just between us, if things get tight the Menagerie Magician position will probably be the first to go.",4.0,,"Unlocked in the Menagerie, in One Night in Karazhan.","Crafting unlocked in the Menagerie, in One Night in Karazhan.",KAR_702,[BATTLECRY],,,,NEUTRAL,,COMMON,,KARA,,,"<b>Battlecry:</b> Give a random friendly Beast, Dragon, and Murloc +2/+2.",MINION,0,126.0,228,0.552631578947
930,Menagerie Warden,-2.05174064636,-30.4235095978,,Alex Horley Orlandelli,5.0,DRUID,,1.0,,6.0,39696.0,,,,,Please? Can I keep him? I promise to clean his cage <i>every day</i>.,5.0,,"Unlocked in the Menagerie, in One Night in Karazhan.","Crafting unlocked in the Menagerie, in One Night in Karazhan.",KAR_065,[BATTLECRY],,,"{u'REQ_FRIENDLY_TARGET': 0, u'REQ_TARGET_WITH_RACE': 20, u'REQ_MINION_TARGET': 0, u'REQ_TARGET_IF_AVAILABLE': 0}",DRUID,,COMMON,,KARA,,,<b>Battlecry:</b> Choose a friendly Beast. Summon a copy of it.,MINION,5,651.0,1161,0.560723514212
931,Metaltooth Leaper,-0.186281368136,-3.22766852379,,Hideaki Takamura,3.0,HUNTER,,1.0,,3.0,2016.0,,,,,Don't leave them out in the rain. In Un'Goro Crater there is a whole colony of rust-tooth leapers.,3.0,,,,GVG_048,[BATTLECRY],,,,HUNTER,MECHANICAL,RARE,,GVG,,,<b>Battlecry:</b> Give your other Mechs +2 Attack.,MINION,2,6.0,17,0.352941176471
932,Meteor,-10.6598939896,57.80859375,,Matt Gaser,,MAGE,,1.0,,6.0,41878.0,,,,,"When you absolutely, positively have to kill all the dinosaurs.",,,,,UNG_955,,,,"{u'REQ_MINION_TARGET': 0, u'REQ_TARGET_TO_PLAY': 0}",MAGE,,EPIC,,UNGORO,,,Deal $15 damage to a minion and $3 damage to adjacent ones.,SPELL,9,2233.0,4245,0.526030624264
933,Micro Machine,-13.1106090546,2.6234061718,,Skan Srisuwan,1.0,NEUTRAL,,1.0,,2.0,2071.0,,,,,This card is the real thing.,2.0,,,,GVG_103,,,,,NEUTRAL,MECHANICAL,COMMON,,GVG,,,"At the start of each turn, gain +1 Attack.",MINION,0,21.0,62,0.338709677419
934,Midnight Drake,-14.2780370712,27.9163074493,,Todd Lockwood,1.0,NEUTRAL,,1.0,,4.0,38957.0,,,,,Still fearsome in the daytime.,4.0,,,,OG_320,[BATTLECRY],,,,NEUTRAL,DRAGON,RARE,,OG,,,"<b>Battlecry:</b> Gain +1 Attack for each other card
in your hand.",MINION,0,153.0,342,0.447368421053
935,Millhouse Manastorm,-4.7560210228,24.907283783,,Jim Nelson,4.0,NEUTRAL,,1.0,,2.0,855.0,,1.0,,,"""I'm gonna light you up, sweetcheeks!""",4.0,,,,NEW1_029,[BATTLECRY],,,,NEUTRAL,,LEGENDARY,,EXPERT1,,,<b>Battlecry:</b> Enemy spells cost (0) next turn.,MINION,0,39.0,91,0.428571428571
936,Mimic Pod,24.3285484314,14.0622377396,,Zoltan Boros,,ROGUE,,1.0,,3.0,41212.0,,,,,Jinx!,,,,,UNG_060,,,,{u'REQ_MINION_TARGET': 0},ROGUE,,RARE,,UNGORO,,,"Draw a card, then add a copy of it to your hand.",SPELL,8,4801.0,9492,0.505794353139
937,Mimiron's Head,-7.39778757095,7.46759986877,,Trent Kaniuga,4.0,NEUTRAL,,1.0,,5.0,2079.0,,1.0,,,Do not push the big red button!,5.0,,,,GVG_111,,,,,NEUTRAL,MECHANICAL,LEGENDARY,,GVG,,,"At the start of your turn, if you have at least 3 Mechs, destroy them all and form V-07-TR-0N.",MINION,0,20.0,35,0.571428571429
938,Mind Blast,-29.092420578,23.534362793,,Dave Allsop,,PRIEST,,1.0,,2.0,545.0,,,,,This spell blasts you directly in the MIND.,,,Unlocked at Level 1.,Unlocked at Level 15.,DS1_233,,,,,PRIEST,,FREE,,CORE,,,Deal $5 damage to the enemy hero.,SPELL,4,750.0,1155,0.649350649351
939,Mind Control,-33.8949737549,23.0861797333,,Sean O’Daniels,,PRIEST,,1.0,,10.0,8.0,,,,,"Nominated as ""Spell Most Likely to Make Your Opponent Punch the Wall.""",,,Unlocked at Level 10.,Unlocked at Level 49.,CS1_113,,,,"{u'REQ_NUM_MINION_SLOTS': 1, u'REQ_TARGET_TO_PLAY': 0, u'REQ_MINION_TARGET': 0, u'REQ_ENEMY_TARGET': 0}",PRIEST,,FREE,,CORE,,,Take control of an enemy minion.,SPELL,4,727.0,1202,0.604825291181
940,Mind Control Tech,-21.2481250763,-0.319677203894,,Leo Che,3.0,NEUTRAL,,1.0,,3.0,734.0,,,,ALLIANCE,"Mind Control technology is getting better, but that's not saying much.",3.0,,,,EX1_085,[BATTLECRY],,,,NEUTRAL,,RARE,,EXPERT1,,,"[x]<b>Battlecry:</b> If your opponent
has 4 or more minions, take
 control of one at random.",MINION,0,2420.0,4676,0.51753635586
941,Mind Shatter,-26.1389503479,25.727142334,,,,PRIEST,,,,2.0,1623.0,,,,,,,,,,EX1_625t2,,,,{u'REQ_TARGET_TO_PLAY': 0},PRIEST,,,,EXPERT1,,,"<b>Hero Power</b>
Deal $3 damage.",HERO_POWER,4,295.0,434,0.679723502304
942,Mind Spike,-25.8404331207,24.1657581329,,,,PRIEST,,,,2.0,1622.0,,,,,,,,,,EX1_625t,,,,{u'REQ_TARGET_TO_PLAY': 0},PRIEST,,,,EXPERT1,,,"<b>Hero Power</b>
Deal $2 damage.",HERO_POWER,4,1723.0,3043,0.566217548472
943,Mind Vision,-27.8575973511,22.9044246674,,Michael Komarck,,PRIEST,,1.0,,1.0,1099.0,,,,,I see what you did there.,,,Unlocked at Level 4.,Unlocked at Level 32.,CS2_003,,,,,PRIEST,,FREE,,CORE,,,Put a copy of a random card in your opponent's hand into your hand.,SPELL,4,865.0,1889,0.457914240339
944,Mindbreaker,4.16758775711,-8.5489320755,,Chris Rahn,2.0,NEUTRAL,,1.0,,3.0,45314.0,,,,,"He's a mind breaker, dream taker, ghoul trainer, don't you mess around with him.",5.0,,,,ICC_902,,,,,NEUTRAL,,RARE,,ICECROWN,,,Hero Powers are disabled.,MINION,0,9.0,22,0.409090909091
945,Mindgames,-30.9195518494,23.0108108521,,Zoltan & Gabor,,PRIEST,,1.0,,4.0,145.0,,,,,Sometimes it feels like this is all a game.,,,,,EX1_345,,,,{u'REQ_NUM_MINION_SLOTS': 1},PRIEST,,EPIC,,EXPERT1,,,"Put a copy of
a random minion from
your opponent's deck into the battlefield.",SPELL,4,347.0,669,0.518684603886
946,Mini-Mage,-1.22919952869,3.30798888206,,Ben Olson,4.0,NEUTRAL,,1.0,,4.0,2077.0,,,,,He is sometimes found hiding in the treasure chest in the Gurubashi Arena.,1.0,,,,GVG_109,"[SPELLPOWER, STEALTH]",,,,NEUTRAL,,EPIC,,GVG,1.0,,"<b>Stealth</b>
<b>Spell Damage +1</b>",MINION,0,2.0,4,0.5
947,Mini-Rag,7.37224197388,5.20936107635,,,2.0,NEUTRAL,,,,1.0,45854.0,,1.0,,,,3.0,,,,TB_FireFestival_MRag,"[CANT_ATTACK, IMMUNE]",,,,NEUTRAL,ELEMENTAL,LEGENDARY,,TB,,,"Can't attack. <b>Immune</b>.
At the end of each turn, burn your enemies randomly.",MINION,0,6.0,6,1.0
